date,state,candidate,prob
2020-05-05,Rhode Island,biden,0.98789
2020-05-05,Rhode Island,trump,0.01211
2020-05-05,South Carolina,biden,0.04002
2020-05-05,South Carolina,trump,0.95998000000000006
2020-05-05,South Dakota,biden,3.4e-4
2020-05-05,South Dakota,trump,0.99966
2020-05-05,Tennessee,biden,1.3e-4
2020-05-05,Tennessee,trump,0.99987
2020-05-05,Texas,biden,0.19291
2020-05-05,Texas,trump,0.80709
2020-05-05,Utah,biden,4.2e-4
2020-05-05,Utah,trump,0.99958
2020-05-05,Vermont,biden,0.99991
2020-05-05,Vermont,trump,9e-5
2020-05-05,Virginia,biden,0.92522
2020-05-05,Virginia,trump,0.07478
2020-05-05,Washington,biden,0.99852
2020-05-05,Washington,trump,0.00148
2020-05-05,West Virginia,biden,0
2020-05-05,West Virginia,trump,1
2020-05-05,Wisconsin,biden,0.61397
2020-05-05,Wisconsin,trump,0.38603
2020-05-05,Wyoming,biden,0
2020-05-05,Wyoming,trump,1
2020-05-06,Alabama,biden,2e-5
2020-05-06,Alabama,trump,0.99998
2020-05-06,Alaska,biden,0.02755
2020-05-06,Alaska,trump,0.97245
2020-05-06,Arizona,biden,0.58003
2020-05-06,Arizona,trump,0.41997
2020-05-06,Arkansas,biden,0.00132
2020-05-06,Arkansas,trump,0.99868
2020-05-06,California,biden,1
2020-05-06,California,trump,0
2020-05-06,Colorado,biden,0.97829
2020-05-06,Colorado,trump,0.02171
2020-05-06,Connecticut,biden,0.99853
2020-05-06,Connecticut,trump,0.00147
2020-05-06,Delaware,biden,0.99428
2020-05-06,Delaware,trump,0.00572
2020-05-06,District of Columbia,biden,1
2020-05-06,District of Columbia,trump,0
2020-05-06,Florida,biden,0.56467
2020-05-06,Florida,trump,0.43533
2020-05-06,Georgia,biden,0.36068
2020-05-06,Georgia,trump,0.63932
2020-05-06,Hawaii,biden,1
2020-05-06,Hawaii,trump,0
2020-05-06,Idaho,biden,3e-5
2020-05-06,Idaho,trump,0.99997
2020-05-06,Illinois,biden,0.99304
2020-05-06,Illinois,trump,0.00696
2020-05-06,Indiana,biden,0.00299
2020-05-06,Indiana,trump,0.99701
2020-05-06,Iowa,biden,0.14775
2020-05-06,Iowa,trump,0.85225
2020-05-06,Kansas,biden,0.00181
2020-05-06,Kansas,trump,0.99819
2020-05-06,Kentucky,biden,1e-5
2020-05-06,Kentucky,trump,0.99999
2020-05-06,Louisiana,biden,0.02025
2020-05-06,Louisiana,trump,0.97975
2020-05-06,Maine,biden,0.87732
2020-05-06,Maine,trump,0.12268
2020-05-06,Maine's 1st congressional district,biden,0.98593
2020-05-06,Maine's 1st congressional district,trump,0.01407
2020-05-06,Maine's 2nd congressional district,biden,0.16819
2020-05-06,Maine's 2nd congressional district,trump,0.83181
2020-05-06,Maryland,biden,1
2020-05-06,Maryland,trump,0
2020-05-06,Massachusetts,biden,1
2020-05-06,Massachusetts,trump,0
2020-05-06,Michigan,biden,0.72516
2020-05-06,Michigan,trump,0.27484
2020-05-06,Minnesota,biden,0.83742
2020-05-06,Minnesota,trump,0.16258
2020-05-06,Mississippi,biden,0.00766
2020-05-06,Mississippi,trump,0.99234
2020-05-06,Missouri,biden,0.00557
2020-05-06,Missouri,trump,0.99443
2020-05-06,Montana,biden,0.00498
2020-05-06,Montana,trump,0.99502
2020-05-06,National,biden,0.73655
2020-05-06,National,trump,0.26345
2020-05-06,Nebraska,biden,0.00207
2020-05-06,Nebraska,trump,0.99793
2020-05-06,Nebraska's 1st congressional district,biden,0.01022
2020-05-06,Nebraska's 1st congressional district,trump,0.98978
2020-05-06,Nebraska's 2nd congressional district,biden,0.52324
2020-05-06,Nebraska's 2nd congressional district,trump,0.47676
2020-05-06,Nebraska's 3rd congressional district,biden,0
2020-05-06,Nebraska's 3rd congressional district,trump,1
2020-05-06,Nevada,biden,0.80057
2020-05-06,Nevada,trump,0.19943
2020-05-06,New Hampshire,biden,0.76391
2020-05-06,New Hampshire,trump,0.23609
2020-05-06,New Jersey,biden,0.99735
2020-05-06,New Jersey,trump,0.00265
2020-05-06,New Mexico,biden,0.96349
2020-05-06,New Mexico,trump,0.03651
2020-05-06,New York,biden,0.99996
2020-05-06,New York,trump,4e-5
2020-05-06,North Carolina,biden,0.52716
2020-05-06,North Carolina,trump,0.47284
2020-05-06,North Dakota,biden,0
2020-05-06,North Dakota,trump,1
2020-05-06,Ohio,biden,0.2308
2020-05-06,Ohio,trump,0.7692
2020-05-06,Oklahoma,biden,0
2020-05-06,Oklahoma,trump,1
2020-05-06,Oregon,biden,0.96392
2020-05-06,Oregon,trump,0.03608
2020-05-06,Pennsylvania,biden,0.68146
2020-05-06,Pennsylvania,trump,0.31854
2020-05-06,Rhode Island,biden,0.98897
2020-05-06,Rhode Island,trump,0.01103
2020-05-06,South Carolina,biden,0.03863
2020-05-06,South Carolina,trump,0.96137
2020-05-06,South Dakota,biden,3.4e-4
2020-05-06,South Dakota,trump,0.99966
2020-05-06,Tennessee,biden,1.1e-4
2020-05-06,Tennessee,trump,0.99989
2020-05-06,Texas,biden,0.19195
2020-05-06,Texas,trump,0.80805
2020-05-06,Utah,biden,4.6e-4
2020-05-06,Utah,trump,0.99954
2020-05-06,Vermont,biden,0.99992
2020-05-06,Vermont,trump,8e-5
2020-05-06,Virginia,biden,0.93004
2020-05-06,Virginia,trump,0.06996
2020-05-06,Washington,biden,0.99881
2020-05-06,Washington,trump,0.00119
2020-05-06,West Virginia,biden,0
2020-05-06,West Virginia,trump,1
2020-05-06,Wisconsin,biden,0.6162
2020-05-06,Wisconsin,trump,0.3838
2020-05-06,Wyoming,biden,0
2020-05-06,Wyoming,trump,1
2020-05-07,Alabama,biden,2e-5
2020-05-07,Alabama,trump,0.99998
2020-05-07,Alaska,biden,0.02772
2020-05-07,Alaska,trump,0.97228
2020-05-07,Arizona,biden,0.58472
2020-05-07,Arizona,trump,0.41528
2020-05-07,Arkansas,biden,0.00137
2020-05-07,Arkansas,trump,0.99863
2020-05-07,California,biden,1
2020-05-07,California,trump,0
2020-05-07,Colorado,biden,0.97871
2020-05-07,Colorado,trump,0.02129
2020-05-07,Connecticut,biden,0.99856
2020-05-07,Connecticut,trump,0.00144
2020-05-07,Delaware,biden,0.99433
2020-05-07,Delaware,trump,0.00567
2020-05-07,District of Columbia,biden,1
2020-05-07,District of Columbia,trump,0
2020-05-07,Florida,biden,0.57111
2020-05-07,Florida,trump,0.42889
2020-05-07,Georgia,biden,0.36132
2020-05-07,Georgia,trump,0.63868
2020-05-07,Hawaii,biden,1
2020-05-07,Hawaii,trump,0
2020-05-07,Idaho,biden,3e-5
2020-05-07,Idaho,trump,0.99997
2020-05-07,Illinois,biden,0.99307
2020-05-07,Illinois,trump,0.00693
2020-05-07,Indiana,biden,0.00337
2020-05-07,Indiana,trump,0.99663
2020-05-07,Iowa,biden,0.14812
2020-05-07,Iowa,trump,0.85188
2020-05-07,Kansas,biden,0.0018600000000000001
2020-05-07,Kansas,trump,0.99814
2020-05-07,Kentucky,biden,1e-5
2020-05-07,Kentucky,trump,0.99999
2020-05-07,Louisiana,biden,0.02066
2020-05-07,Louisiana,trump,0.97934
2020-05-07,Maine,biden,0.87817
2020-05-07,Maine,trump,0.12183
2020-05-07,Maine's 1st congressional district,biden,0.98604
2020-05-07,Maine's 1st congressional district,trump,0.01396
2020-05-07,Maine's 2nd congressional district,biden,0.16978
2020-05-07,Maine's 2nd congressional district,trump,0.83022
2020-05-07,Maryland,biden,1
2020-05-07,Maryland,trump,0
2020-05-07,Massachusetts,biden,0.99999
2020-05-07,Massachusetts,trump,1e-5
2020-05-07,Michigan,biden,0.73056
2020-05-07,Michigan,trump,0.26944
2020-05-07,Minnesota,biden,0.83843
2020-05-07,Minnesota,trump,0.16157
2020-05-07,Mississippi,biden,0.00805
2020-05-07,Mississippi,trump,0.99195
2020-05-07,Missouri,biden,0.00565
2020-05-07,Missouri,trump,0.99435
2020-05-07,Montana,biden,0.00522
2020-05-07,Montana,trump,0.99478
2020-05-07,National,biden,0.74108
2020-05-07,National,trump,0.25892
2020-05-07,Nebraska,biden,0.00216
2020-05-07,Nebraska,trump,0.99784
2020-05-07,Nebraska's 1st congressional district,biden,0.01052
2020-05-07,Nebraska's 1st congressional district,trump,0.98948
2020-05-07,Nebraska's 2nd congressional district,biden,0.52534
2020-05-07,Nebraska's 2nd congressional district,trump,0.47466
2020-05-07,Nebraska's 3rd congressional district,biden,0
2020-05-07,Nebraska's 3rd congressional district,trump,1
2020-05-07,Nevada,biden,0.80131
2020-05-07,Nevada,trump,0.19869
2020-05-07,New Hampshire,biden,0.76358
2020-05-07,New Hampshire,trump,0.23642
2020-05-07,New Jersey,biden,0.9974
2020-05-07,New Jersey,trump,0.0026
2020-05-07,New Mexico,biden,0.96478
2020-05-07,New Mexico,trump,0.03522
2020-05-07,New York,biden,0.99996
2020-05-07,New York,trump,4e-5
2020-05-07,North Carolina,biden,0.52652
2020-05-07,North Carolina,trump,0.47348
2020-05-07,North Dakota,biden,0
2020-05-07,North Dakota,trump,1
2020-05-07,Ohio,biden,0.23421
2020-05-07,Ohio,trump,0.76579
2020-05-07,Oklahoma,biden,0
2020-05-07,Oklahoma,trump,1
2020-05-07,Oregon,biden,0.96431
2020-05-07,Oregon,trump,0.03569
2020-05-07,Pennsylvania,biden,0.68695
2020-05-07,Pennsylvania,trump,0.31305
2020-05-07,Rhode Island,biden,0.98906
2020-05-07,Rhode Island,trump,0.01094
2020-05-07,South Carolina,biden,0.03912
2020-05-07,South Carolina,trump,0.96088
2020-05-07,South Dakota,biden,3.5e-4
2020-05-07,South Dakota,trump,0.99965
2020-05-07,Tennessee,biden,1.1e-4
2020-05-07,Tennessee,trump,0.99989
2020-05-07,Texas,biden,0.19407
2020-05-07,Texas,trump,0.80593
2020-05-07,Utah,biden,4.9e-4
2020-05-07,Utah,trump,0.99951
2020-05-07,Vermont,biden,0.99992
2020-05-07,Vermont,trump,8e-5
2020-05-07,Virginia,biden,0.93138
2020-05-07,Virginia,trump,0.06862
2020-05-07,Washington,biden,0.99885
2020-05-07,Washington,trump,0.00115
2020-05-07,West Virginia,biden,0
2020-05-07,West Virginia,trump,1
2020-05-07,Wisconsin,biden,0.62127
2020-05-07,Wisconsin,trump,0.37873
2020-05-07,Wyoming,biden,0
2020-05-07,Wyoming,trump,1
2020-05-08,Alabama,biden,2e-5
2020-05-08,Alabama,trump,0.99998
2020-05-08,Alaska,biden,0.02685
2020-05-08,Alaska,trump,0.97315
2020-05-08,Arizona,biden,0.57811
2020-05-08,Arizona,trump,0.42189
2020-05-08,Arkansas,biden,0.00128
2020-05-08,Arkansas,trump,0.99872
2020-05-08,California,biden,1
2020-05-08,California,trump,0
2020-05-08,Colorado,biden,0.97802
2020-05-08,Colorado,trump,0.02198
2020-05-08,Connecticut,biden,0.99847
2020-05-08,Connecticut,trump,0.00153
2020-05-08,Delaware,biden,0.99413
2020-05-08,Delaware,trump,0.00587
2020-05-08,District of Columbia,biden,1
2020-05-08,District of Columbia,trump,0
2020-05-08,Florida,biden,0.56506
2020-05-08,Florida,trump,0.43494
2020-05-08,Georgia,biden,0.35483
2020-05-08,Georgia,trump,0.64517
2020-05-08,Hawaii,biden,1
2020-05-08,Hawaii,trump,0
2020-05-08,Idaho,biden,3e-5
2020-05-08,Idaho,trump,0.99997
2020-05-08,Illinois,biden,0.9929
2020-05-08,Illinois,trump,0.0071
2020-05-08,Indiana,biden,0.00318
2020-05-08,Indiana,trump,0.99682
2020-05-08,Iowa,biden,0.14375
2020-05-08,Iowa,trump,0.85625
2020-05-08,Kansas,biden,0.00177
2020-05-08,Kansas,trump,0.99823
2020-05-08,Kentucky,biden,1e-5
2020-05-08,Kentucky,trump,0.99999
2020-05-08,Louisiana,biden,0.01999
2020-05-08,Louisiana,trump,0.98001
2020-05-08,Maine,biden,0.87478
2020-05-08,Maine,trump,0.12522
2020-05-08,Maine's 1st congressional district,biden,0.9856
2020-05-08,Maine's 1st congressional district,trump,0.0144
2020-05-08,Maine's 2nd congressional district,biden,0.16706
2020-05-08,Maine's 2nd congressional district,trump,0.83294
2020-05-08,Maryland,biden,1
2020-05-08,Maryland,trump,0
2020-05-08,Massachusetts,biden,1
2020-05-08,Massachusetts,trump,0
2020-05-08,Michigan,biden,0.72474
2020-05-08,Michigan,trump,0.27526
2020-05-08,Minnesota,biden,0.83474
2020-05-08,Minnesota,trump,0.16526
2020-05-08,Mississippi,biden,0.00766
2020-05-08,Mississippi,trump,0.99234
2020-05-08,Missouri,biden,0.00547
2020-05-08,Missouri,trump,0.99453
2020-05-08,Montana,biden,0.00495
2020-05-08,Montana,trump,0.99505
2020-05-08,National,biden,0.7336
2020-05-08,National,trump,0.2664
2020-05-08,Nebraska,biden,0.00201
2020-05-08,Nebraska,trump,0.99799
2020-05-08,Nebraska's 1st congressional district,biden,0.01012
2020-05-08,Nebraska's 1st congressional district,trump,0.98988
2020-05-08,Nebraska's 2nd congressional district,biden,0.52093
2020-05-08,Nebraska's 2nd congressional district,trump,0.47907
2020-05-08,Nebraska's 3rd congressional district,biden,0
2020-05-08,Nebraska's 3rd congressional district,trump,1
2020-05-08,Nevada,biden,0.79723
2020-05-08,Nevada,trump,0.20277
2020-05-08,New Hampshire,biden,0.7589
2020-05-08,New Hampshire,trump,0.2411
2020-05-08,New Jersey,biden,0.9973
2020-05-08,New Jersey,trump,0.0027
2020-05-08,New Mexico,biden,0.96343
2020-05-08,New Mexico,trump,0.03657
2020-05-08,New York,biden,0.99996
2020-05-08,New York,trump,4e-5
2020-05-08,North Carolina,biden,0.51823
2020-05-08,North Carolina,trump,0.48177
2020-05-08,North Dakota,biden,0
2020-05-08,North Dakota,trump,1
2020-05-08,Ohio,biden,0.22969
2020-05-08,Ohio,trump,0.77031
2020-05-08,Oklahoma,biden,0
2020-05-08,Oklahoma,trump,1
2020-05-08,Oregon,biden,0.96331
2020-05-08,Oregon,trump,0.03669
2020-05-08,Pennsylvania,biden,0.68087
2020-05-08,Pennsylvania,trump,0.31913
2020-05-08,Rhode Island,biden,0.9887
2020-05-08,Rhode Island,trump,0.0113
2020-05-08,South Carolina,biden,0.03793
2020-05-08,South Carolina,trump,0.96207
2020-05-08,South Dakota,biden,3.3e-4
2020-05-08,South Dakota,trump,0.99967
2020-05-08,Tennessee,biden,9e-5
2020-05-08,Tennessee,trump,0.99991
2020-05-08,Texas,biden,0.18846
2020-05-08,Texas,trump,0.81154
2020-05-08,Utah,biden,4.7e-4
2020-05-08,Utah,trump,0.99953
2020-05-08,Vermont,biden,0.99992
2020-05-08,Vermont,trump,8e-5
2020-05-08,Virginia,biden,0.92934
2020-05-08,Virginia,trump,0.07066
2020-05-08,Washington,biden,0.9988
2020-05-08,Washington,trump,0.0012
2020-05-08,West Virginia,biden,0
2020-05-08,West Virginia,trump,1
2020-05-08,Wisconsin,biden,0.615
2020-05-08,Wisconsin,trump,0.385
2020-05-08,Wyoming,biden,0
2020-05-08,Wyoming,trump,1
2020-05-09,Alabama,biden,2e-5
2020-05-09,Alabama,trump,0.99998
2020-05-09,Alaska,biden,0.02736
2020-05-09,Alaska,trump,0.97264
2020-05-09,Arizona,biden,0.57998
2020-05-09,Arizona,trump,0.42002
2020-05-09,Arkansas,biden,0.00134
2020-05-09,Arkansas,trump,0.99866
2020-05-09,California,biden,1
2020-05-09,California,trump,0
2020-05-09,Colorado,biden,0.97821
2020-05-09,Colorado,trump,0.02179
2020-05-09,Connecticut,biden,0.99848
2020-05-09,Connecticut,trump,0.00152
2020-05-09,Delaware,biden,0.99421
2020-05-09,Delaware,trump,0.00579
2020-05-09,District of Columbia,biden,1
2020-05-09,District of Columbia,trump,0
2020-05-09,Florida,biden,0.5681
2020-05-09,Florida,trump,0.4319
2020-05-09,Georgia,biden,0.3572
2020-05-09,Georgia,trump,0.6428
2020-05-09,Hawaii,biden,1
2020-05-09,Hawaii,trump,0
2020-05-09,Idaho,biden,3e-5
2020-05-09,Idaho,trump,0.99997
2020-05-09,Illinois,biden,0.99296
2020-05-09,Illinois,trump,0.00704
2020-05-09,Indiana,biden,0.00329
2020-05-09,Indiana,trump,0.99671
2020-05-09,Iowa,biden,0.14484
2020-05-09,Iowa,trump,0.85516
2020-05-09,Kansas,biden,0.00179
2020-05-09,Kansas,trump,0.99821
2020-05-09,Kentucky,biden,1e-5
2020-05-09,Kentucky,trump,0.99999
2020-05-09,Louisiana,biden,0.02036
2020-05-09,Louisiana,trump,0.97964
2020-05-09,Maine,biden,0.87635
2020-05-09,Maine,trump,0.12365
2020-05-09,Maine's 1st congressional district,biden,0.98581
2020-05-09,Maine's 1st congressional district,trump,0.01419
2020-05-09,Maine's 2nd congressional district,biden,0.16828
2020-05-09,Maine's 2nd congressional district,trump,0.83172
2020-05-09,Maryland,biden,1
2020-05-09,Maryland,trump,0
2020-05-09,Massachusetts,biden,1
2020-05-09,Massachusetts,trump,0
2020-05-09,Michigan,biden,0.72679
2020-05-09,Michigan,trump,0.27321
2020-05-09,Minnesota,biden,0.83641
2020-05-09,Minnesota,trump,0.16359
2020-05-09,Mississippi,biden,0.00792
2020-05-09,Mississippi,trump,0.99208
2020-05-09,Missouri,biden,0.00555
2020-05-09,Missouri,trump,0.99445
2020-05-09,Montana,biden,0.00508
2020-05-09,Montana,trump,0.99492
2020-05-09,National,biden,0.73643
2020-05-09,National,trump,0.26357
2020-05-09,Nebraska,biden,0.0021
2020-05-09,Nebraska,trump,0.9979
2020-05-09,Nebraska's 1st congressional district,biden,0.01029
2020-05-09,Nebraska's 1st congressional district,trump,0.98971
2020-05-09,Nebraska's 2nd congressional district,biden,0.52301
2020-05-09,Nebraska's 2nd congressional district,trump,0.47699
2020-05-09,Nebraska's 3rd congressional district,biden,0
2020-05-09,Nebraska's 3rd congressional district,trump,1
2020-05-09,Nevada,biden,0.7995
2020-05-09,Nevada,trump,0.2005
2020-05-09,New Hampshire,biden,0.76063
2020-05-09,New Hampshire,trump,0.23937
2020-05-09,New Jersey,biden,0.99735
2020-05-09,New Jersey,trump,0.00265
2020-05-09,New Mexico,biden,0.96402
2020-05-09,New Mexico,trump,0.03598
2020-05-09,New York,biden,0.99996
2020-05-09,New York,trump,4e-5
2020-05-09,North Carolina,biden,0.51912
2020-05-09,North Carolina,trump,0.48088
2020-05-09,North Dakota,biden,0
2020-05-09,North Dakota,trump,1
2020-05-09,Ohio,biden,0.23222
2020-05-09,Ohio,trump,0.76778
2020-05-09,Oklahoma,biden,0
2020-05-09,Oklahoma,trump,1
2020-05-09,Oregon,biden,0.96385
2020-05-09,Oregon,trump,0.03615
2020-05-09,Pennsylvania,biden,0.6835
2020-05-09,Pennsylvania,trump,0.3165
2020-05-09,Rhode Island,biden,0.98884
2020-05-09,Rhode Island,trump,0.01116
2020-05-09,South Carolina,biden,0.03858
2020-05-09,South Carolina,trump,0.96142
2020-05-09,South Dakota,biden,3.4e-4
2020-05-09,South Dakota,trump,0.99966
2020-05-09,Tennessee,biden,1.1e-4
2020-05-09,Tennessee,trump,0.99989
2020-05-09,Texas,biden,0.19028
2020-05-09,Texas,trump,0.80972
2020-05-09,Utah,biden,4.9e-4
2020-05-09,Utah,trump,0.99951
2020-05-09,Vermont,biden,0.99992
2020-05-09,Vermont,trump,8e-5
2020-05-09,Virginia,biden,0.93024
2020-05-09,Virginia,trump,0.06976
2020-05-09,Washington,biden,0.99883
2020-05-09,Washington,trump,0.00117
2020-05-09,West Virginia,biden,0
2020-05-09,West Virginia,trump,1
2020-05-09,Wisconsin,biden,0.61734
2020-05-09,Wisconsin,trump,0.38266
2020-05-09,Wyoming,biden,0
2020-05-09,Wyoming,trump,1
2020-05-10,Alabama,biden,2e-5
2020-05-10,Alabama,trump,0.99998
2020-05-10,Alaska,biden,0.02772
2020-05-10,Alaska,trump,0.97228
2020-05-10,Arizona,biden,0.58136
2020-05-10,Arizona,trump,0.41864
2020-05-10,Arkansas,biden,0.00138
2020-05-10,Arkansas,trump,0.99862
2020-05-10,California,biden,1
2020-05-10,California,trump,0
2020-05-10,Colorado,biden,0.97841
2020-05-10,Colorado,trump,0.02159
2020-05-10,Connecticut,biden,0.99851
2020-05-10,Connecticut,trump,0.00149
2020-05-10,Delaware,biden,0.99426
2020-05-10,Delaware,trump,0.00574
2020-05-10,District of Columbia,biden,1
2020-05-10,District of Columbia,trump,0
2020-05-10,Florida,biden,0.57088
2020-05-10,Florida,trump,0.42912
2020-05-10,Georgia,biden,0.35885
2020-05-10,Georgia,trump,0.64115
2020-05-10,Hawaii,biden,1
2020-05-10,Hawaii,trump,0
2020-05-10,Idaho,biden,3e-5
2020-05-10,Idaho,trump,0.99997
2020-05-10,Illinois,biden,0.99298
2020-05-10,Illinois,trump,0.00702
2020-05-10,Indiana,biden,0.00341
2020-05-10,Indiana,trump,0.99659
2020-05-10,Iowa,biden,0.14561
2020-05-10,Iowa,trump,0.85439
2020-05-10,Kansas,biden,0.00184
2020-05-10,Kansas,trump,0.99816
2020-05-10,Kentucky,biden,1e-5
2020-05-10,Kentucky,trump,0.99999
2020-05-10,Louisiana,biden,0.02059
2020-05-10,Louisiana,trump,0.97941
2020-05-10,Maine,biden,0.87737
2020-05-10,Maine,trump,0.12263
2020-05-10,Maine's 1st congressional district,biden,0.98596
2020-05-10,Maine's 1st congressional district,trump,0.01404
2020-05-10,Maine's 2nd congressional district,biden,0.16944
2020-05-10,Maine's 2nd congressional district,trump,0.83056
2020-05-10,Maryland,biden,1
2020-05-10,Maryland,trump,0
2020-05-10,Massachusetts,biden,1
2020-05-10,Massachusetts,trump,0
2020-05-10,Michigan,biden,0.72833
2020-05-10,Michigan,trump,0.27167
2020-05-10,Minnesota,biden,0.83765
2020-05-10,Minnesota,trump,0.16235
2020-05-10,Mississippi,biden,0.00804
2020-05-10,Mississippi,trump,0.99196
2020-05-10,Missouri,biden,0.00573
2020-05-10,Missouri,trump,0.99427
2020-05-10,Montana,biden,0.00514
2020-05-10,Montana,trump,0.99486
2020-05-10,National,biden,0.73867
2020-05-10,National,trump,0.26133
2020-05-10,Nebraska,biden,0.00214
2020-05-10,Nebraska,trump,0.99786
2020-05-10,Nebraska's 1st congressional district,biden,0.01048
2020-05-10,Nebraska's 1st congressional district,trump,0.98952
2020-05-10,Nebraska's 2nd congressional district,biden,0.52472
2020-05-10,Nebraska's 2nd congressional district,trump,0.47528
2020-05-10,Nebraska's 3rd congressional district,biden,0
2020-05-10,Nebraska's 3rd congressional district,trump,1
2020-05-10,Nevada,biden,0.80124
2020-05-10,Nevada,trump,0.19876
2020-05-10,New Hampshire,biden,0.76175
2020-05-10,New Hampshire,trump,0.23825
2020-05-10,New Jersey,biden,0.99738
2020-05-10,New Jersey,trump,0.00262
2020-05-10,New Mexico,biden,0.96448
2020-05-10,New Mexico,trump,0.03552
2020-05-10,New York,biden,0.99996
2020-05-10,New York,trump,4e-5
2020-05-10,North Carolina,biden,0.51973
2020-05-10,North Carolina,trump,0.48027
2020-05-10,North Dakota,biden,0
2020-05-10,North Dakota,trump,1
2020-05-10,Ohio,biden,0.23461
2020-05-10,Ohio,trump,0.76539
2020-05-10,Oklahoma,biden,0
2020-05-10,Oklahoma,trump,1
2020-05-10,Oregon,biden,0.96407
2020-05-10,Oregon,trump,0.03593
2020-05-10,Pennsylvania,biden,0.68551
2020-05-10,Pennsylvania,trump,0.31449
2020-05-10,Rhode Island,biden,0.98896
2020-05-10,Rhode Island,trump,0.01104
2020-05-10,South Carolina,biden,0.03909
2020-05-10,South Carolina,trump,0.96091
2020-05-10,South Dakota,biden,3.5e-4
2020-05-10,South Dakota,trump,0.99965
2020-05-10,Tennessee,biden,1.1e-4
2020-05-10,Tennessee,trump,0.99989
2020-05-10,Texas,biden,0.19149
2020-05-10,Texas,trump,0.80851
2020-05-10,Utah,biden,5.3e-4
2020-05-10,Utah,trump,0.99947
2020-05-10,Vermont,biden,0.99992
2020-05-10,Vermont,trump,8e-5
2020-05-10,Virginia,biden,0.93086
2020-05-10,Virginia,trump,0.06914
2020-05-10,Washington,biden,0.99883
2020-05-10,Washington,trump,0.00117
2020-05-10,West Virginia,biden,0
2020-05-10,West Virginia,trump,1
2020-05-10,Wisconsin,biden,0.61928
2020-05-10,Wisconsin,trump,0.38072
2020-05-10,Wyoming,biden,0
2020-05-10,Wyoming,trump,1
2020-05-11,Alabama,biden,2e-5
2020-05-11,Alabama,trump,0.99998
2020-05-11,Alaska,biden,0.03524
2020-05-11,Alaska,trump,0.96476
2020-05-11,Arizona,biden,0.61617
2020-05-11,Arizona,trump,0.38383
2020-05-11,Arkansas,biden,0.00152
2020-05-11,Arkansas,trump,0.99848
2020-05-11,California,biden,1
2020-05-11,California,trump,0
2020-05-11,Colorado,biden,0.98073
2020-05-11,Colorado,trump,0.01927
2020-05-11,Connecticut,biden,0.99869
2020-05-11,Connecticut,trump,0.00131
2020-05-11,Delaware,biden,0.99498
2020-05-11,Delaware,trump,0.00502
2020-05-11,District of Columbia,biden,1
2020-05-11,District of Columbia,trump,0
2020-05-11,Florida,biden,0.6093
2020-05-11,Florida,trump,0.3907
2020-05-11,Georgia,biden,0.39524
2020-05-11,Georgia,trump,0.60476
2020-05-11,Hawaii,biden,1
2020-05-11,Hawaii,trump,0
2020-05-11,Idaho,biden,3e-5
2020-05-11,Idaho,trump,0.99997
2020-05-11,Illinois,biden,0.99422
2020-05-11,Illinois,trump,0.00578
2020-05-11,Indiana,biden,0.00446
2020-05-11,Indiana,trump,0.99554
2020-05-11,Iowa,biden,0.16862
2020-05-11,Iowa,trump,0.83138
2020-05-11,Kansas,biden,0.00256
2020-05-11,Kansas,trump,0.99744
2020-05-11,Kentucky,biden,3e-5
2020-05-11,Kentucky,trump,0.99997
2020-05-11,Louisiana,biden,0.02338
2020-05-11,Louisiana,trump,0.97662
2020-05-11,Maine,biden,0.89172
2020-05-11,Maine,trump,0.10828
2020-05-11,Maine's 1st congressional district,biden,0.98794
2020-05-11,Maine's 1st congressional district,trump,0.01206
2020-05-11,Maine's 2nd congressional district,biden,0.18357
2020-05-11,Maine's 2nd congressional district,trump,0.81643
2020-05-11,Maryland,biden,1
2020-05-11,Maryland,trump,0
2020-05-11,Massachusetts,biden,1
2020-05-11,Massachusetts,trump,0
2020-05-11,Michigan,biden,0.75982
2020-05-11,Michigan,trump,0.24018
2020-05-11,Minnesota,biden,0.85516
2020-05-11,Minnesota,trump,0.14484
2020-05-11,Mississippi,biden,0.01084
2020-05-11,Mississippi,trump,0.98916
2020-05-11,Missouri,biden,0.00791
2020-05-11,Missouri,trump,0.99209
2020-05-11,Montana,biden,0.00666
2020-05-11,Montana,trump,0.99334
2020-05-11,National,biden,0.77615
2020-05-11,National,trump,0.22385
2020-05-11,Nebraska,biden,0.0024
2020-05-11,Nebraska,trump,0.9976
2020-05-11,Nebraska's 1st congressional district,biden,0.01185
2020-05-11,Nebraska's 1st congressional district,trump,0.98815
2020-05-11,Nebraska's 2nd congressional district,biden,0.54985
2020-05-11,Nebraska's 2nd congressional district,trump,0.45015
2020-05-11,Nebraska's 3rd congressional district,biden,0
2020-05-11,Nebraska's 3rd congressional district,trump,1
2020-05-11,Nevada,biden,0.82769
2020-05-11,Nevada,trump,0.17231
2020-05-11,New Hampshire,biden,0.78645
2020-05-11,New Hampshire,trump,0.21355
2020-05-11,New Jersey,biden,0.99783
2020-05-11,New Jersey,trump,0.00217
2020-05-11,New Mexico,biden,0.97012
2020-05-11,New Mexico,trump,0.02988
2020-05-11,New York,biden,0.99997
2020-05-11,New York,trump,3e-5
2020-05-11,North Carolina,biden,0.5577
2020-05-11,North Carolina,trump,0.4423
2020-05-11,North Dakota,biden,0
2020-05-11,North Dakota,trump,1
2020-05-11,Ohio,biden,0.24601
2020-05-11,Ohio,trump,0.75399
